frame	xtl	ytl	xbr	ybr	class	score
2018-03-23_1352_right/004067	786	913	808	939	5.20	0.6437048316001892
2018-03-23_1352_right/005891	1094	900	1118	920	5.19	0.3010324239730835
2018-03-23_1352_right/001467	1262	908	1297	944	2.4	0.7665461301803589
2018-03-23_1352_right/001467	807	900	833	945	2.4	0.7311139702796936
2018-03-23_1352_right/001467	631	909	658	939	4.1	0.5465412735939026
2018-03-23_1352_right/006417	310	544	469	698	4.2	0.9104186296463012
2018-03-23_1352_right/006417	650	886	675	918	2.4	0.5995998382568359
2018-03-23_1352_right/006417	651	918	677	950	4.1	0.4222819805145264
2018-03-23_1352_right/003496	2142	949	2179	999	5.20	0.988789439201355
2018-03-23_1352_right/003496	2150	907	2179	942	5.19	0.9703312516212464
2018-03-23_1352_right/003496	1925	930	1956	969	5.20	0.7880945205688477
2018-03-23_1352_right/003496	1931	898	1953	924	5.19	0.7810173034667969
2018-03-23_1352_right/003222	1406	828	1468	895	5.20	0.9845589399337769
2018-03-23_1352_right/005770	2198	783	2265	850	2.4	0.9710080623626708
2018-03-23_1352_right/005770	2201	852	2261	914	4.1	0.93634432554245
2018-03-23_1352_right/007557	119	672	326	764	2.4	0.5973382592201233
2018-03-23_1352_right/004111	1385	888	1425	931	4.1	0.8747802972793579
2018-03-23_1352_right/004111	924	904	948	930	5.20	0.6988435983657837
2018-03-23_1352_right/004111	923	929	948	956	3.24	0.4391177594661713
2018-03-23_1352_right/003537	2362	943	2419	1010	5.20	0.9874034523963928
2018-03-23_1352_right/003537	2013	921	2055	970	5.20	0.9811338186264038
2018-03-23_1352_right/003537	2022	882	2050	914	5.19	0.9560457468032836
2018-03-23_1352_right/003537	2374	889	2419	934	5.19	0.9345011115074158
2018-03-23_1352_right/003537	949	920	967	938	5.19	0.5066132545471191
2018-03-23_1352_right/007218	1702	722	1752	774	4.1	0.987869381904602
2018-03-23_1352_right/007218	1697	665	1756	721	2.4	0.982730507850647
2018-03-23_1352_right/008331	995	887	1029	921	3.27	0.9372490048408508
2018-03-23_1352_right/008331	1531	839	1564	875	3.27	0.9341528415679932
2018-03-23_1352_right/008331	2094	842	2112	872	5.19	0.6104514002799988
2018-03-23_1352_right/006339	1301	1002	1356	1060	4.2	0.967554807662964
2018-03-23_1352_right/006339	1287	826	1341	882	4.2	0.9129872322082521
2018-03-23_1352_right/006339	1224	892	1258	931	2.1	0.8858201503753662
2018-03-23_1352_right/006339	1220	933	1257	961	4.1	0.3704999685287476
2018-03-23_1352_right/004821	1378	934	1421	979	3.1	0.842736542224884
2018-03-23_1352_right/001697	1382	901	1432	945	2.4	0.9884438514709472
2018-03-23_1352_right/001697	452	889	498	932	2.4	0.9812029600143432
2018-03-23_1352_right/001697	2407	886	2448	932	2.4	0.7969648838043213
2018-03-23_1352_right/001095	1145	898	1183	938	5.20	0.9745690822601318
2018-03-23_1352_right/007383	634	808	676	870	3.1	0.8704319000244141
2018-03-23_1352_right/007727	1030	923	1067	958	4.2	0.8762547969818115
2018-03-23_1352_right/007727	465	961	495	996	3.1	0.5503243207931519
2018-03-23_1352_right/000721	1553	840	1609	897	3.27	0.9941144585609436
2018-03-23_1352_right/000721	1442	916	1483	958	5.20	0.965609848499298
2018-03-23_1352_right/000721	942	884	969	911	5.19	0.9338613748550416
2018-03-23_1352_right/000721	2048	675	2134	768	5.19	0.927590012550354
2018-03-23_1352_right/000721	1448	881	1475	909	5.19	0.8784395456314087
2018-03-23_1352_right/000721	51	620	196	764	5.19	0.5786520838737488
2018-03-23_1352_right/001274	1565	928	1590	953	2.4	0.382798045873642
2018-03-23_1352_right/001949	2267	713	2375	830	2.4	0.43541604280471796
2018-03-23_1352_right/008371	995	886	1030	921	3.27	0.960084080696106
2018-03-23_1352_right/008371	1531	839	1564	875	3.27	0.9256826639175416
2018-03-23_1352_right/008371	2095	843	2113	871	5.19	0.612966775894165
2018-03-23_1352_right/002479	1657	518	1802	726	5.20	0.9577444791793824
2018-03-23_1352_right/002373	162	882	217	934	5.20	0.9945747256278992
2018-03-23_1352_right/002373	864	873	898	931	5.20	0.9790673255920409
2018-03-23_1352_right/007219	1701	663	1761	720	2.4	0.9871550798416138
2018-03-23_1352_right/007219	1707	721	1758	773	4.1	0.9744505882263184
2018-03-23_1352_right/000731	1564	835	1623	896	3.27	0.9904677867889404
2018-03-23_1352_right/000731	1443	915	1485	960	5.20	0.9821348190307616
2018-03-23_1352_right/000731	924	881	952	910	5.19	0.9581574201583862
2018-03-23_1352_right/000731	2149	642	2245	743	5.19	0.9188485145568848
2018-03-23_1352_right/000731	1450	879	1478	908	5.19	0.8605453968048096
2018-03-23_1352_right/007169	1500	784	1534	818	2.4	0.8698208332061768
2018-03-23_1352_right/007169	1503	818	1532	849	4.1	0.8010048866271973
2018-03-23_1352_right/000602	888	937	939	991	5.20	0.987501621246338
2018-03-23_1352_right/000602	896	891	933	929	5.19	0.9742048978805542
2018-03-23_1352_right/000602	1043	920	1062	939	5.19	0.4827291667461395
2018-03-23_1352_right/001030	1218	929	1248	961	5.20	0.8793792128562927
2018-03-23_1352_right/001030	2079	792	2113	880	2.4	0.3361938893795013
2018-03-23_1352_right/001721	1421	829	1474	878	2.4	0.9934725165367126
2018-03-23_1352_right/001721	385	822	439	873	2.4	0.9874945878982544
2018-03-23_1352_right/000507	1401	914	1433	947	5.20	0.8836628198623657
2018-03-23_1352_right/000507	988	970	1021	1004	5.20	0.8706210851669312
2018-03-23_1352_right/000507	994	942	1016	966	5.19	0.7751706838607788
2018-03-23_1352_right/000159	1448	892	1491	936	3.27	0.9983716607093812
2018-03-23_1352_right/000159	1447	936	1491	979	5.20	0.9860653281211852
2018-03-23_1352_right/008126	1325	879	1348	906	3.27	0.6113836765289307
2018-03-23_1352_right/008126	2215	862	2243	887	3.1	0.35741913318634033
2018-03-23_1352_right/008126	1755	725	1805	777	3.24	0.3108130395412445
2018-03-23_1352_right/007369	936	822	972	878	3.1	0.5856765508651733
2018-03-23_1352_right/004721	252	802	375	921	3.27	0.9802680015563964
2018-03-23_1352_right/004721	1385	981	1414	1013	3.1	0.7034914493560791
2018-03-23_1352_right/000923	1204	927	1228	951	5.20	0.3940992951393128
2018-03-23_1352_right/004625	687	866	748	929	3.27	0.9783728122711182
2018-03-23_1352_right/004625	1308	953	1335	984	3.1	0.5237374305725098
2018-03-23_1352_right/000418	1033	935	1052	953	5.19	0.6786072850227356
2018-03-23_1352_right/000418	1029	958	1057	985	5.20	0.4908571839332581
2018-03-23_1352_right/000418	1359	911	1386	938	5.20	0.4065449833869934
2018-03-23_1352_right/004342	696	861	772	995	3.1	0.6091005206108093
2018-03-23_1352_right/004342	967	927	983	946	5.19	0.5923861265182495
2018-03-23_1352_right/003451	1894	926	1917	953	5.19	0.846757173538208
2018-03-23_1352_right/003451	1753	941	1777	973	5.20	0.7630962133407593
2018-03-23_1352_right/003451	1889	959	1915	997	5.20	0.7623206377029419
2018-03-23_1352_right/003451	1294	936	1324	969	3.1	0.7117186188697815
2018-03-23_1352_right/003451	1758	915	1775	937	5.19	0.6748297214508057
2018-03-23_1352_right/003451	1273	927	1289	943	5.19	0.32978931069374084
2018-03-23_1352_right/000822	1554	910	1616	975	5.20	0.990148425102234
2018-03-23_1352_right/000822	1824	759	1921	862	3.27	0.9881292581558228
2018-03-23_1352_right/000822	818	862	860	904	5.19	0.9685459733009338
2018-03-23_1352_right/000822	1564	858	1605	900	5.19	0.9301315546035768
2018-03-23_1352_right/005755	2307	787	2379	849	2.4	0.992400288581848
2018-03-23_1352_right/005755	2313	849	2372	908	4.1	0.9851807355880736
2018-03-23_1352_right/005755	2033	657	2158	786	5.20	0.3095070719718933
2018-03-23_1352_right/004369	262	892	281	912	5.19	0.6185389757156372
2018-03-23_1352_right/001622	743	929	783	964	2.4	0.8919396400451659
2018-03-23_1352_right/001622	1504	913	1537	947	2.4	0.7920626401901245
2018-03-23_1352_right/002024	2321	713	2431	839	2.1	0.31105896830558777
2018-03-23_1352_right/008325	995	886	1029	921	3.27	0.9494199156761168
2018-03-23_1352_right/008325	1531	839	1564	875	3.27	0.9322290420532228
2018-03-23_1352_right/008325	2095	843	2113	872	5.19	0.6233862638473511
2018-03-23_1352_right/001082	1135	905	1171	943	5.20	0.961133360862732
2018-03-23_1352_right/003160	1306	878	1336	913	5.20	0.5300079584121704
2018-03-23_1352_right/008377	995	887	1029	921	3.27	0.960230588912964
2018-03-23_1352_right/008377	1531	839	1564	875	3.27	0.9103403091430664
2018-03-23_1352_right/008377	2095	843	2113	872	5.19	0.629761815071106
2018-03-23_1352_right/002008	2319	719	2433	835	2.4	0.579102098941803
2018-03-23_1352_right/001797	1605	824	1687	898	2.4	0.9963203072547911
2018-03-23_1352_right/001797	60	820	136	893	2.4	0.9899240732192992
2018-03-23_1352_right/003638	2235	789	2397	944	5.20	0.8964077234268188
2018-03-23_1352_right/003638	2266	666	2380	764	5.19	0.36152291297912603
2018-03-23_1352_right/003638	1203	822	1240	912	5.20	0.3337044715881348
2018-03-23_1352_right/007328	1591	798	1620	841	3.1	0.7849900722503662
2018-03-23_1352_right/004116	1400	883	1440	926	4.1	0.825383722782135
2018-03-23_1352_right/004116	930	901	954	929	5.20	0.7105660438537598
2018-03-23_1352_right/004116	1247	947	1268	984	3.1	0.5381376147270203
2018-03-23_1352_right/004116	930	928	954	956	3.24	0.530154287815094
2018-03-23_1352_right/007786	373	820	452	899	4.2	0.9370461106300354
2018-03-23_1352_right/003200	1356	863	1406	915	5.20	0.9869641065597534
2018-03-23_1352_right/001280	1573	921	1599	947	2.4	0.5038766264915466
2018-03-23_1352_right/003622	224	842	304	922	3.1	0.9879549145698548
2018-03-23_1352_right/003622	2288	839	2424	971	5.20	0.952066957950592
2018-03-23_1352_right/003622	2317	731	2412	816	5.19	0.8468422293663025
2018-03-23_1352_right/001778	1578	823	1653	889	2.4	0.993906319141388
2018-03-23_1352_right/001778	207	813	272	878	2.4	0.9857163429260254
2018-03-23_1352_right/003242	1462	768	1540	850	5.20	0.9859871864318848
2018-03-23_1352_right/000698	1542	855	1593	907	3.27	0.9946774244308472
2018-03-23_1352_right/000698	1451	922	1488	961	5.20	0.9525763988494872
2018-03-23_1352_right/000698	996	895	1022	921	5.19	0.9291341304779052
2018-03-23_1352_right/000698	1456	890	1482	916	5.19	0.8945142030715942
2018-03-23_1352_right/000698	1881	741	1949	814	5.19	0.8740279674530029
2018-03-23_1352_right/000698	470	747	564	845	5.19	0.795348584651947
2018-03-23_1352_right/000698	444	871	583	1003	5.20	0.6382567286491394
2018-03-23_1352_right/001437	842	927	865	965	2.4	0.8093487024307251
2018-03-23_1352_right/001437	2228	677	2274	811	4.1	0.606981635093689
2018-03-23_1352_right/001437	1248	932	1283	967	2.4	0.5295790433883667
2018-03-23_1352_right/003479	2037	942	2069	987	5.20	0.941816747188568
2018-03-23_1352_right/003479	2044	904	2070	935	5.19	0.8836363554000854
2018-03-23_1352_right/003479	1335	920	1370	955	3.1	0.8486886024475098
2018-03-23_1352_right/003479	1858	924	1885	960	5.20	0.8114852309226991
2018-03-23_1352_right/003479	1863	894	1882	919	5.19	0.7551101446151733
2018-03-23_1352_right/004458	1070	945	1100	978	3.27	0.7499958276748657
2018-03-23_1352_right/001393	895	926	917	959	2.4	0.450600653886795
2018-03-23_1352_right/004328	106	741	174	810	5.20	0.9642840623855592
2018-03-23_1352_right/004328	103	811	173	882	3.24	0.8497475981712341
2018-03-23_1352_right/004328	1184	921	1200	940	5.19	0.4810197949409485
2018-03-23_1352_right/004328	983	874	1038	984	3.1	0.332582950592041
2018-03-23_1352_right/000205	1497	863	1549	916	3.27	0.9962749481201172
2018-03-23_1352_right/000205	1496	916	1549	969	5.20	0.9952470064163208
2018-03-23_1352_right/004286	577	837	624	889	5.20	0.992880642414093
2018-03-23_1352_right/004286	2135	578	2291	774	4.1	0.8860041499137878
2018-03-23_1352_right/004286	575	891	622	941	3.24	0.7423840761184692
2018-03-23_1352_right/004286	1221	936	1258	1012	3.1	0.551967978477478
2018-03-23_1352_right/004286	1383	959	1399	976	5.19	0.44523730874061584
2018-03-23_1352_right/000696	1542	857	1592	907	3.27	0.9942008256912231
2018-03-23_1352_right/000696	1452	923	1489	961	5.20	0.9475605487823486
2018-03-23_1352_right/000696	1000	896	1025	922	5.19	0.9232569932937622
2018-03-23_1352_right/000696	1458	891	1483	917	5.19	0.8910907506942749
2018-03-23_1352_right/000696	1871	746	1937	817	5.19	0.859628438949585
2018-03-23_1352_right/000696	497	753	588	849	5.19	0.7899063229560852
2018-03-23_1352_right/000696	469	875	605	1007	5.20	0.6310235857963562
2018-03-23_1352_right/008524	995	887	1029	921	3.27	0.9412564039230348
2018-03-23_1352_right/008524	1531	839	1564	876	3.27	0.9270309209823608
2018-03-23_1352_right/008524	2095	842	2113	872	5.19	0.5994102358818054
2018-03-23_1352_right/001239	1457	715	1575	833	5.20	0.913837432861328
2018-03-23_1352_right/000512	1402	906	1437	942	5.20	0.9095189571380616
2018-03-23_1352_right/000512	989	936	1011	960	5.19	0.8081202507019043
2018-03-23_1352_right/000512	983	967	1015	1000	5.20	0.6781987547874451
2018-03-23_1352_right/008038	1510	882	1537	909	3.24	0.4228252172470093
2018-03-23_1352_right/001133	1206	866	1251	913	5.20	0.9880061149597168
2018-03-23_1352_right/002372	148	881	203	933	5.20	0.993260383605957
2018-03-23_1352_right/002372	848	873	883	932	5.20	0.9755589365959167
2018-03-23_1352_right/008443	995	886	1029	921	3.27	0.954664409160614
2018-03-23_1352_right/008443	1531	839	1564	876	3.27	0.9189122915267944
2018-03-23_1352_right/008443	2095	843	2113	873	5.19	0.6327911019325256
2018-03-23_1352_right/002400	354	840	415	898	5.20	0.993372917175293
2018-03-23_1352_right/002400	1143	820	1184	893	5.20	0.9808630943298341
2018-03-23_1352_right/004295	522	834	573	890	5.20	0.995849907398224
2018-03-23_1352_right/004295	520	891	571	945	3.24	0.6522395610809326
2018-03-23_1352_right/004295	2344	492	2448	738	4.1	0.5482839345932007
2018-03-23_1352_right/004295	1204	943	1241	1019	3.1	0.4230060577392578
2018-03-23_1352_right/004295	1367	967	1383	984	5.19	0.39408516883850103
2018-03-23_1352_right/007259	2144	448	2262	556	2.4	0.9896290302276612
2018-03-23_1352_right/007259	2151	553	2256	657	4.1	0.9545596837997437
2018-03-23_1352_right/004851	1442	928	1495	981	3.1	0.561416745185852
2018-03-23_1352_right/006133	591	876	625	912	2.4	0.3469950556755066
2018-03-23_1352_right/008417	995	887	1029	921	3.27	0.9482251405715942
2018-03-23_1352_right/008417	1531	839	1564	876	3.27	0.9300023317337036
2018-03-23_1352_right/008417	2095	843	2113	872	5.19	0.6042667627334595
2018-03-23_1352_right/007660	843	978	869	1002	3.1	0.4231884479522705
2018-03-23_1352_right/000611	873	936	929	995	5.20	0.990723192691803
2018-03-23_1352_right/000611	883	888	922	928	5.19	0.966944694519043
2018-03-23_1352_right/000611	1045	922	1063	940	5.19	0.4439677894115448
2018-03-23_1352_right/000854	2152	629	2298	779	3.27	0.9917998909950256
2018-03-23_1352_right/000854	1657	877	1733	955	5.20	0.9795366525650024
2018-03-23_1352_right/000854	1667	810	1720	863	5.19	0.9190964698791504
2018-03-23_1352_right/000854	724	813	777	866	5.19	0.9173192977905272
2018-03-23_1352_right/000854	1655	830	1731	909	5.20	0.516174852848053
2018-03-23_1352_right/007706	1141	923	1171	955	4.2	0.6044481992721558
2018-03-23_1352_right/007706	665	958	695	991	3.1	0.4389049708843231
2018-03-23_1352_right/000544	942	948	980	989	5.20	0.9595519900321959
2018-03-23_1352_right/000544	1426	879	1463	917	5.20	0.9493964910507202
2018-03-23_1352_right/000544	949	915	975	942	5.19	0.902812957763672
2018-03-23_1352_right/000920	2241	531	2371	657	5.19	0.6512138843536377
2018-03-23_1352_right/003471	1987	948	2018	991	5.20	0.9521158933639526
2018-03-23_1352_right/003471	1994	913	2019	942	5.19	0.9123018383979796
2018-03-23_1352_right/003471	1320	925	1354	959	3.1	0.7891691327095032
2018-03-23_1352_right/003471	1827	902	1846	926	5.19	0.7538160681724548
2018-03-23_1352_right/003471	1822	931	1849	965	5.20	0.7483428716659546
2018-03-23_1352_right/003471	1295	917	1311	933	5.19	0.4693848788738251
2018-03-23_1352_right/000369	1324	913	1350	939	5.20	0.5181283354759216
2018-03-23_1352_right/000369	1027	937	1044	955	5.19	0.3732095658779144
2018-03-23_1352_right/000369	1023	958	1048	982	5.20	0.3219526410102844
2018-03-23_1352_right/004118	1405	881	1445	925	4.1	0.8329071998596191
2018-03-23_1352_right/004118	931	900	955	927	5.20	0.7364779114723206
2018-03-23_1352_right/004118	931	926	955	954	3.24	0.5475740432739258
2018-03-23_1352_right/004118	1250	945	1272	983	3.1	0.5442458987236023
2018-03-23_1352_right/001462	1259	912	1296	947	2.4	0.8402894139289856
2018-03-23_1352_right/001462	814	905	838	946	2.4	0.7490782141685486
2018-03-23_1352_right/001462	637	912	662	942	4.1	0.4354519248008728
2018-03-23_1352_right/004042	369	918	393	943	5.20	0.5573225617408752
2018-03-23_1352_right/008209	971	864	1004	898	3.27	0.9468457102775574
2018-03-23_1352_right/008209	1481	817	1513	852	3.27	0.9019182324409484
2018-03-23_1352_right/008209	973	835	1006	872	3.27	0.5864416360855103
2018-03-23_1352_right/008209	2008	820	2024	848	5.19	0.536632239818573
2018-03-23_1352_right/003761	1796	896	1868	969	4.1	0.965056538581848
2018-03-23_1352_right/000671	1529	881	1573	926	3.27	0.996098816394806
2018-03-23_1352_right/000671	708	909	807	1008	5.20	0.9369843006134032
2018-03-23_1352_right/000671	1458	937	1492	972	5.20	0.8278639316558838
2018-03-23_1352_right/000671	727	826	793	895	5.19	0.7997181415557861
2018-03-23_1352_right/000671	1464	908	1486	931	5.19	0.7796154022216797
2018-03-23_1352_right/000671	1051	913	1074	935	5.19	0.7570236921310425
2018-03-23_1352_right/000851	1642	877	1718	954	5.20	0.9844869375228882
2018-03-23_1352_right/000851	2103	640	2240	785	3.27	0.983139157295227
2018-03-23_1352_right/000851	736	814	787	867	5.19	0.9330849051475524
2018-03-23_1352_right/000851	1654	811	1704	864	5.19	0.928198218345642
2018-03-23_1352_right/000851	1655	843	1705	895	5.19	0.5892046689987183
2018-03-23_1352_right/001768	1564	852	1633	913	2.4	0.9759790897369384
2018-03-23_1352_right/001768	269	840	329	900	2.4	0.9655778408050536
2018-03-23_1352_right/004755	1362	954	1395	991	3.1	0.798345685005188
2018-03-23_1352_right/000751	1593	825	1658	891	3.27	0.9845187664031982
2018-03-23_1352_right/000751	1451	916	1498	964	5.20	0.9818421602249146
2018-03-23_1352_right/000751	894	881	925	913	5.19	0.9477141499519348
2018-03-23_1352_right/000751	1460	877	1491	909	5.19	0.8970499038696289
2018-03-23_1352_right/007670	812	970	838	994	3.1	0.3538469672203064
2018-03-23_1352_right/001657	1259	891	1304	930	2.4	0.991641879081726
2018-03-23_1352_right/001657	444	885	489	925	2.4	0.9704567193984984
2018-03-23_1352_right/001657	2129	876	2171	914	2.4	0.7819887399673462
2018-03-23_1352_right/001657	2061	870	2081	910	3.1	0.3165218234062195
2018-03-23_1352_right/001819	1665	792	1762	880	2.4	0.9894333481788636
2018-03-23_1352_right/000203	1493	862	1546	914	3.27	0.996917963027954
2018-03-23_1352_right/000203	1493	914	1546	966	5.20	0.9951257109642028
2018-03-23_1352_right/006219	1237	928	1262	953	4.2	0.4338127970695496
2018-03-23_1352_right/006219	1241	1003	1267	1029	4.2	0.4226285517215729
2018-03-23_1352_right/006219	1219	944	1243	971	2.1	0.3705178499221802
2018-03-23_1352_right/003697	454	701	591	859	5.20	0.9283283948898317
2018-03-23_1352_right/003697	477	574	573	677	5.19	0.8710932731628418
2018-03-23_1352_right/001433	847	925	871	962	2.4	0.6840835809707642
2018-03-23_1352_right/001433	1247	931	1281	963	2.4	0.43213629722595215
2018-03-23_1352_right/001433	2170	692	2212	820	4.1	0.31800127029418945
2018-03-23_1352_right/008045	1519	871	1547	898	3.24	0.3344690203666687
