ytl	xtl	ybr	xbr	class	score	frame
746	671	844	744	4.2	0.9820765	2018-02-16_1515_left/002743
824	188	890	247	4.2	0.9956203	2018-02-16_1515_left/003651
956	2183	991	2216	5.19	0.99444145	2018-02-16_1515_left/003651
896	196	1076	236	8.22	0.98877245	2018-02-16_1515_left/003651
817	153	879	195	5.19	0.999985	2018-02-16_1515_left/002141
790	664	869	736	5.19	0.9999832	2018-02-16_1515_left/002141
905	1370	945	1408	5.19	0.99997234	2018-02-16_1515_left/002141
886	1031	925	1059	5.19	0.9993787	2018-02-16_1515_left/002141
802	1371	851	1420	2.4	0.99570566	2018-02-16_1515_left/002141
850	1370	890	1411	5.19	0.98996186	2018-02-16_1515_left/002141
924	1342	967	1379	5.19	0.9999809	2018-02-16_1515_left/003396
782	62	887	153	2.1	0.9999273	2018-02-16_1515_left/003396
722	1836	865	1977	2.1	0.99942267	2018-02-16_1515_left/002509
895	1424	935	1454	2.1	0.9982621	2018-02-16_1515_left/002377
871	1795	922	1843	5.19	0.9999974	2018-02-16_1515_left/002022
897	1056	933	1090	5.19	0.9999846	2018-02-16_1515_left/002022
850	759	889	787	5.19	0.99995315	2018-02-16_1515_left/002022
930	1427	955	1449	5.19	0.99975973	2018-02-16_1515_left/002022
894	1424	924	1450	5.19	0.9787739	2018-02-16_1515_left/002022
952	1394	980	1424	5.19	0.99867284	2018-02-16_1515_left/003601
868	940	920	986	5.19	0.9999938	2018-02-16_1515_left/002067
797	513	853	551	5.19	0.9999896	2018-02-16_1515_left/002067
822	1990	894	2065	5.19	0.99998295	2018-02-16_1515_left/002067
926	1411	953	1437	5.19	0.99894184	2018-02-16_1515_left/002067
884	561	923	584	5.19	0.99569356	2018-02-16_1515_left/002067
860	510	934	553	3.1	0.9781561	2018-02-16_1515_left/002067
932	1205	1018	1281	2.1	0.9998945	2018-02-16_1515_left/003486
1017	1903	1042	1935	5.19	0.9990522	2018-02-16_1515_left/003486
925	1613	958	1649	5.19	0.9998566	2018-02-16_1515_left/001891
896	1596	921	1626	5.19	0.99473226	2018-02-16_1515_left/001891
971	732	1008	774	5.19	0.9990792	2018-02-16_1515_left/000994
963	493	995	527	5.19	0.99687696	2018-02-16_1515_left/003570
886	1019	926	1059	5.19	0.99999774	2018-02-16_1515_left/002039
849	1858	909	1918	5.19	0.9999933	2018-02-16_1515_left/002039
833	685	876	712	5.19	0.9999883	2018-02-16_1515_left/002039
926	1426	954	1449	5.19	0.9988381	2018-02-16_1515_left/002039
845	1862	906	1923	5.19	0.999995	2018-02-16_1515_left/002040
882	1017	921	1056	5.19	0.99998856	2018-02-16_1515_left/002040
825	677	877	709	5.19	0.99997985	2018-02-16_1515_left/002040
920	1423	946	1449	5.19	0.99406034	2018-02-16_1515_left/002040
880	1424	910	1450	5.19	0.97689044	2018-02-16_1515_left/002040
983	1235	1023	1270	5.19	0.99997985	2018-02-16_1515_left/001120
936	1581	972	1618	5.19	0.99971145	2018-02-16_1515_left/001878
902	1577	942	1617	5.19	0.98419154	2018-02-16_1515_left/001878
888	418	959	484	5.19	0.99973816	2018-02-16_1515_left/001049
1042	948	1069	972	5.19	0.99764675	2018-02-16_1515_left/001049
924	1444	949	1472	5.19	0.9976876	2018-02-16_1515_left/001783
959	2070	988	2099	5.19	0.99384487	2018-02-16_1515_left/003647
889	118	1064	157	8.22	0.9928019	2018-02-16_1515_left/003647
887	1695	956	1755	5.19	0.99996376	2018-02-16_1515_left/002702
914	897	964	949	5.19	0.9985636999999998	2018-02-16_1515_left/002702
849	901	908	953	4.2	0.98361605	2018-02-16_1515_left/002702
926	1431	972	1469	2.1	0.99705195	2018-02-16_1515_left/002410
926	1694	973	1741	5.19	0.99991	2018-02-16_1515_left/001932
801	1687	866	1740	2.4	0.9995184	2018-02-16_1515_left/001932
909	409	939	435	5.19	0.9990113000000002	2018-02-16_1515_left/001932
903	1611	930	1640	5.19	0.9962565	2018-02-16_1515_left/001932
828	565	943	679	5.19	0.99999225	2018-02-16_1515_left/002753
979	1705	1023	1738	2.1	0.9999305	2018-02-16_1515_left/002753
979	1265	1023	1297	5.19	0.9990808	2018-02-16_1515_left/001122
1033	907	1061	934	5.19	0.9989287	2018-02-16_1515_left/001057
859	300	932	369	5.19	0.99466586	2018-02-16_1515_left/001057
879	1517	949	1586	2.1	0.9993261	2018-02-16_1515_left/002469
978	944	1013	974	5.19	0.99999535	2018-02-16_1515_left/001089
927	1617	959	1657	5.19	0.99890566	2018-02-16_1515_left/001894
850	835	913	896	5.19	0.99999976	2018-02-16_1515_left/002099
779	2195	882	2303	5.19	0.99999833	2018-02-16_1515_left/002099
743	267	829	323	5.19	0.99999726	2018-02-16_1515_left/002099
870	404	913	432	5.19	0.999899	2018-02-16_1515_left/002099
922	1392	958	1424	5.19	0.9991872	2018-02-16_1515_left/002099
842	264	922	321	3.1	0.9826828	2018-02-16_1515_left/002099
825	665	881	695	5.19	0.9999913	2018-02-16_1515_left/002043
845	1875	908	1938	5.19	0.9999869	2018-02-16_1515_left/002043
882	1011	928	1054	5.19	0.9998733	2018-02-16_1515_left/002043
923	1425	950	1452	5.19	0.9996026	2018-02-16_1515_left/002043
906	934	994	1014	5.19	0.99997413	2018-02-16_1515_left/002248
824	38	951	126	5.19	0.99996626	2018-02-16_1515_left/002248
966	1854	1018	1890	2.1	0.999819	2018-02-16_1515_left/002783
808	466	911	560	5.19	0.9999882	2018-02-16_1515_left/002168
967	1343	1014	1386	5.19	0.99994683	2018-02-16_1515_left/002168
939	960	991	989	5.19	0.9996796999999998	2018-02-16_1515_left/002168
851	1342	901	1393	2.4	0.97933173	2018-02-16_1515_left/002168
878	1505	947	1571	2.1	0.99846447	2018-02-16_1515_left/002466
925	1441	971	1479	2.1	0.9979353	2018-02-16_1515_left/002430
897	1914	1009	2012	2.1	0.9998987	2018-02-16_1515_left/003514
886	1487	953	1541	2.1	0.99915385	2018-02-16_1515_left/002457
989	900	1025	935	5.19	0.99995244	2018-02-16_1515_left/001075
956	1098	1025	1156	5.19	0.9999989	2018-02-16_1515_left/002228
899	466	982	514	5.19	0.9999864	2018-02-16_1515_left/002228
867	1097	944	1160	4.2	0.9849332	2018-02-16_1515_left/002228
797	406	897	505	5.19	0.9999906	2018-02-16_1515_left/002172
969	1327	1011	1372	5.19	0.9999372	2018-02-16_1515_left/002172
939	932	988	967	5.19	0.9999138	2018-02-16_1515_left/002172
843	1326	899	1377	2.4	0.99472296	2018-02-16_1515_left/002172
984	1655	1026	1687	2.1	0.99991405	2018-02-16_1515_left/002742
863	665	955	754	5.19	0.9998826	2018-02-16_1515_left/002742
780	2194	912	2322	5.19	0.9997459	2018-02-16_1515_left/002742
746	667	843	757	4.2	0.9930392	2018-02-16_1515_left/002742
979	824	1014	861	5.19	0.9961123	2018-02-16_1515_left/000984
915	1881	966	1926	5.19	0.9998733	2018-02-16_1515_left/001146
980	1802	1026	1837	2.1	0.99999166	2018-02-16_1515_left/002775
820	414	886	472	4.2	0.98515517	2018-02-16_1515_left/003663
753	1780	824	1846	2.4	0.99984574	2018-02-16_1515_left/001953
896	1781	962	1838	5.19	0.99971133	2018-02-16_1515_left/001953
886	1647	914	1676	5.19	0.9992441	2018-02-16_1515_left/001953
901	302	925	325	5.19	0.99093175	2018-02-16_1515_left/001953
940	586	1021	655	2.1	0.99993753	2018-02-16_1515_left/003458
678	1271	824	1418	2.1	0.9999	2018-02-16_1515_left/003458
862	1829	948	1903	5.19	0.9998987	2018-02-16_1515_left/002720
906	819	967	880	5.19	0.99965584	2018-02-16_1515_left/002720
882	1681	919	1717	5.19	0.99999404	2018-02-16_1515_left/001976
898	130	934	164	5.19	0.9999908000000002	2018-02-16_1515_left/001976
888	1938	967	2013	5.19	0.99983263	2018-02-16_1515_left/001976
892	1129	918	1158	5.19	0.9992219	2018-02-16_1515_left/001976
684	1934	774	2022	2.4	0.9988776	2018-02-16_1515_left/001976
827	771	887	821	4.2	0.99243355	2018-02-16_1515_left/003008
985	1775	1035	1810	2.1	0.99890256	2018-02-16_1515_left/002769
738	272	925	418	5.19	0.99461657	2018-02-16_1515_left/002769
828	785	889	835	4.2	0.9959472	2018-02-16_1515_left/003007
936	716	972	751	5.19	0.99982685	2018-02-16_1515_left/003369
917	1836	966	1882	5.19	0.99998796	2018-02-16_1515_left/003416
772	425	880	533	2.1	0.99998283	2018-02-16_1515_left/003416
889	450	959	512	4.1	0.99846566	2018-02-16_1515_left/003416
925	2013	975	2061	5.19	0.9999379	2018-02-16_1515_left/001149
921	1675	968	1724	5.19	0.99950564	2018-02-16_1515_left/001928
808	1674	863	1729	2.4	0.9971294	2018-02-16_1515_left/001928
901	1606	926	1632	5.19	0.99064213	2018-02-16_1515_left/001928
694	1283	832	1401	2.1	0.9960473	2018-02-16_1515_left/003111
857	1307	959	1390	4.1	0.99140936	2018-02-16_1515_left/003111
934	447	972	477	5.19	0.99911433	2018-02-16_1515_left/003358
846	608	946	707	5.19	0.99998	2018-02-16_1515_left/002749
982	1693	1022	1720	2.1	0.9998704	2018-02-16_1515_left/002749
883	1841	939	1902	2.4	0.9982077	2018-02-16_1515_left/002813
896	1426	932	1454	2.1	0.9982633	2018-02-16_1515_left/002354
939	1524	966	1551	5.19	0.9852415	2018-02-16_1515_left/001836
826	237	884	275	5.19	0.9999924	2018-02-16_1515_left/002127
796	724	872	788	5.19	0.9999895	2018-02-16_1515_left/002127
891	1374	928	1408	5.19	0.99997544	2018-02-16_1515_left/002127
659	1	751	47	5.19	0.9999677	2018-02-16_1515_left/002127
878	1048	916	1075	5.19	0.99915016	2018-02-16_1515_left/002127
792	1373	836	1416	2.4	0.98013294	2018-02-16_1515_left/002127
937	1028	976	1058	5.19	0.99976987	2018-02-16_1515_left/003383
982	903	1014	934	5.19	0.99991786	2018-02-16_1515_left/001081
899	118	936	148	5.19	0.99999416	2018-02-16_1515_left/001978
880	1686	918	1721	5.19	0.99993753	2018-02-16_1515_left/001978
892	1127	920	1156	5.19	0.9999069	2018-02-16_1515_left/001978
680	1951	768	2038	2.4	0.9995623	2018-02-16_1515_left/001978
882	1950	966	2032	5.19	0.99949443	2018-02-16_1515_left/001978
926	1613	956	1647	5.19	0.99979085	2018-02-16_1515_left/001890
896	1598	921	1625	5.19	0.99226224	2018-02-16_1515_left/001890
801	1696	863	1750	2.4	0.9998134	2018-02-16_1515_left/001934
923	1700	971	1748	5.19	0.99973804	2018-02-16_1515_left/001934
902	1611	928	1639	5.19	0.99792624	2018-02-16_1515_left/001934
864	1698	923	1742	4.1	0.98078626	2018-02-16_1515_left/001934
897	1660	958	1718	5.19	0.99998	2018-02-16_1515_left/002696
923	923	965	971	5.19	0.99573696	2018-02-16_1515_left/002696
935	1118	970	1150	5.19	0.99996805	2018-02-16_1515_left/003387
827	562	920	651	5.19	0.9999994	2018-02-16_1515_left/002158
860	15	931	66	5.19	0.999995	2018-02-16_1515_left/002158
968	1366	1013	1406	5.19	0.9999751	2018-02-16_1515_left/002158
944	1000	991	1034	5.19	0.9994886	2018-02-16_1515_left/002158
858	1366	908	1420	2.4	0.9820984	2018-02-16_1515_left/002158
888	1646	920	1677	5.19	0.99994767	2018-02-16_1515_left/001955
905	1786	969	1850	5.19	0.99992096	2018-02-16_1515_left/001955
897	285	927	310	5.19	0.999848	2018-02-16_1515_left/001955
753	1790	826	1857	2.4	0.9991026	2018-02-16_1515_left/001955
1001	2205	1035	2241	5.19	0.99980706	2018-02-16_1515_left/003497
915	1465	1009	1543	2.1	0.9994042	2018-02-16_1515_left/003497
875	483	1077	531	8.22	0.9921014	2018-02-16_1515_left/003034
790	477	868	537	4.2	0.9891732	2018-02-16_1515_left/003034
856	2019	924	2095	2.4	0.99975806	2018-02-16_1515_left/002837
945	2215	1034	2282	2.1	0.99533725	2018-02-16_1515_left/002837
1002	2119	1033	2156	5.19	0.9980233	2018-02-16_1515_left/003494
910	1386	1009	1467	2.1	0.9977906	2018-02-16_1515_left/003494
951	1189	1011	1242	5.19	0.9999995	2018-02-16_1515_left/002210
911	664	982	709	5.19	0.99998975	2018-02-16_1515_left/002210
807	1199	866	1257	2.4	0.9899303	2018-02-16_1515_left/002210
907	466	973	525	5.19	0.99928695	2018-02-16_1515_left/001045
886	392	962	457	5.19	0.9895453000000002	2018-02-16_1515_left/001051
945	1199	1005	1252	5.19	0.9999994	2018-02-16_1515_left/002207
907	688	970	734	5.19	0.9999567	2018-02-16_1515_left/002207
800	1204	864	1267	2.4	0.9887953000000002	2018-02-16_1515_left/002207
872	891	926	944	5.19	0.9999993	2018-02-16_1515_left/002083
782	398	850	444	5.19	0.9999987	2018-02-16_1515_left/002083
815	2080	903	2171	5.19	0.9999919	2018-02-16_1515_left/002083
889	484	930	512	5.19	0.99887854	2018-02-16_1515_left/002083
936	1400	966	1431	5.19	0.9932759	2018-02-16_1515_left/002083
836	487	866	512	5.19	0.989986	2018-02-16_1515_left/002083
916	1517	960	1552	5.19	0.99994993	2018-02-16_1515_left/003403
762	191	890	293	2.1	0.9993586	2018-02-16_1515_left/003403
885	219	952	277	4.1	0.9853775	2018-02-16_1515_left/003403
777	573	864	640	4.2	0.9756172	2018-02-16_1515_left/003403
734	951	861	1048	2.1	0.97849566	2018-02-16_1515_left/003098
791	533	869	599	4.2	0.9765543	2018-02-16_1515_left/003045
941	1569	973	1603	5.19	0.99991095	2018-02-16_1515_left/001872
779	358	852	404	5.19	0.9999957	2018-02-16_1515_left/002088
811	2116	903	2214	5.19	0.99998987	2018-02-16_1515_left/002088
868	872	929	925	5.19	0.9999889	2018-02-16_1515_left/002088
939	1396	970	1428	5.19	0.99998283	2018-02-16_1515_left/002088
890	457	934	485	5.19	0.9999132	2018-02-16_1515_left/002088
928	1116	960	1141	5.19	0.9794734	2018-02-16_1515_left/002088
852	965	901	1013	5.19	0.99999976	2018-02-16_1515_left/002059
810	1950	881	2020	5.19	0.9999987	2018-02-16_1515_left/002059
785	566	840	602	5.19	0.9999418	2018-02-16_1515_left/002059
901	1416	931	1444	5.19	0.9999372	2018-02-16_1515_left/002059
975	306	999	333	5.19	0.9756502	2018-02-16_1515_left/003563
860	971	909	1017	5.19	0.99999774	2018-02-16_1515_left/002057
817	1936	890	2005	5.19	0.9999968	2018-02-16_1515_left/002057
794	582	853	621	5.19	0.999995	2018-02-16_1515_left/002057
908	1416	935	1444	5.19	0.99906474	2018-02-16_1515_left/002057
863	581	918	618	3.1	0.9962089	2018-02-16_1515_left/002057
716	844	847	975	2.1	0.9998841	2018-02-16_1515_left/003440
859	876	940	945	4.1	0.98278135	2018-02-16_1515_left/003440
876	840	975	918	5.19	0.99997914	2018-02-16_1515_left/002256
930	1229	987	1280	5.19	0.9999975	2018-02-16_1515_left/002199
893	751	951	797	5.19	0.99949837	2018-02-16_1515_left/002199
659	7	819	28	5.19	0.98507565	2018-02-16_1515_left/002199
840	1612	932	1702	2.1	0.99926156	2018-02-16_1515_left/002488
902	1432	939	1462	2.1	0.9994618	2018-02-16_1515_left/002387
941	783	982	819	5.19	0.9999615	2018-02-16_1515_left/003372
945	1512	973	1541	5.19	0.99998116	2018-02-16_1515_left/001832
920	1514	947	1541	5.19	0.9867713	2018-02-16_1515_left/001832
975	1097	1015	1130	5.19	0.99998784	2018-02-16_1515_left/001108
820	532	939	647	5.19	0.9999758	2018-02-16_1515_left/002755
983	1716	1023	1746	2.1	0.9999577	2018-02-16_1515_left/002755
705	910	843	1034	2.1	0.99986684	2018-02-16_1515_left/003443
930	252	1010	321	2.1	0.99966586	2018-02-16_1515_left/003443
923	1271	968	1308	5.19	0.99999523	2018-02-16_1515_left/003393
738	997	865	1104	2.1	0.9989347	2018-02-16_1515_left/003100
878	1023	972	1094	4.1	0.99434245	2018-02-16_1515_left/003100
929	2101	983	2152	5.19	0.9999856	2018-02-16_1515_left/001151
868	939	917	983	5.19	0.9999962	2018-02-16_1515_left/002068
819	1993	896	2069	5.19	0.99997795	2018-02-16_1515_left/002068
795	507	848	547	5.19	0.99991405	2018-02-16_1515_left/002068
885	555	919	580	5.19	0.99897814	2018-02-16_1515_left/002068
866	504	932	542	3.1	0.9912134	2018-02-16_1515_left/002068
923	1408	952	1438	5.19	0.986451	2018-02-16_1515_left/002068
966	426	995	453	5.19	0.9975715	2018-02-16_1515_left/003567
729	752	847	859	2.1	0.9999596	2018-02-16_1515_left/003434
897	2390	945	2432	5.19	0.99574643	2018-02-16_1515_left/003434
859	766	942	846	4.1	0.99468625	2018-02-16_1515_left/003434
935	1244	989	1293	5.19	0.9999895	2018-02-16_1515_left/002195
900	779	963	818	5.19	0.9999397	2018-02-16_1515_left/002195
683	6	835	114	5.19	0.99988866	2018-02-16_1515_left/002195
801	1250	860	1304	2.4	0.9989503	2018-02-16_1515_left/002195
931	1224	987	1272	5.19	0.9999982	2018-02-16_1515_left/002201
893	738	951	778	5.19	0.9999292	2018-02-16_1515_left/002201
916	1885	959	1919	4.2	0.98522675	2018-02-16_1515_left/002951
948	1276	974	1298	5.19	0.9834805	2018-02-16_1515_left/003617
979	1119	1017	1153	5.19	0.99994814	2018-02-16_1515_left/001110
889	1768	941	1819	2.4	0.98430717	2018-02-16_1515_left/002803
956	2039	989	2067	5.19	0.9998789	2018-02-16_1515_left/003646
884	98	1070	144	8.22	0.9899182	2018-02-16_1515_left/003646
812	211	873	248	5.19	0.9999962	2018-02-16_1515_left/002131
782	704	860	772	5.19	0.999992	2018-02-16_1515_left/002131
881	1368	918	1405	5.19	0.9999654	2018-02-16_1515_left/002131
868	1044	907	1072	5.19	0.99990547	2018-02-16_1515_left/002131
778	1365	824	1413	2.4	0.9972445	2018-02-16_1515_left/002131
830	1371	868	1407	5.19	0.980372	2018-02-16_1515_left/002131
872	269	965	338	5.19	0.99999416	2018-02-16_1515_left/002239
937	1022	1012	1087	5.19	0.9999825	2018-02-16_1515_left/002239
928	2049	980	2102	5.19	0.99967253	2018-02-16_1515_left/001150
914	1393	963	1427	5.19	0.9999728	2018-02-16_1515_left/003398
781	95	882	193	2.1	0.99993014	2018-02-16_1515_left/003398
885	480	1054	533	8.22	0.9867422	2018-02-16_1515_left/003398
855	1053	912	1100	4.2	0.9983138	2018-02-16_1515_left/002991
952	1102	980	1134	5.19	0.986868	2018-02-16_1515_left/003593
959	713	987	739	5.19	0.99377877	2018-02-16_1515_left/003598
950	1288	983	1321	5.19	0.99037385	2018-02-16_1515_left/003598
897	139	934	173	5.19	0.9999683	2018-02-16_1515_left/001975
881	1678	921	1716	5.19	0.99995804	2018-02-16_1515_left/001975
890	1928	965	2005	5.19	0.9998104	2018-02-16_1515_left/001975
694	1929	776	2010	2.4	0.9994646	2018-02-16_1515_left/001975
893	1132	918	1159	5.19	0.9993979	2018-02-16_1515_left/001975
860	916	883	938	5.19	0.99703467	2018-02-16_1515_left/001975
888	1431	910	1451	5.19	0.9887472	2018-02-16_1515_left/001975
931	1598	965	1637	5.19	0.9974955	2018-02-16_1515_left/001886
841	1596	885	1636	2.4	0.99035734	2018-02-16_1515_left/001886
765	609	848	680	4.2	0.99138194	2018-02-16_1515_left/003054
873	1781	924	1833	5.19	0.99999535	2018-02-16_1515_left/002019
897	1057	933	1097	5.19	0.9999937	2018-02-16_1515_left/002019
853	772	888	796	5.19	0.9999014	2018-02-16_1515_left/002019
930	1426	955	1448	5.19	0.99499464	2018-02-16_1515_left/002019
900	1425	923	1450	5.19	0.99488443	2018-02-16_1515_left/002019
952	1117	997	1158	3.24	0.9790516	2018-02-16_1515_left/001632
738	688	851	807	2.1	0.9999701	2018-02-16_1515_left/003431
902	2288	957	2339	5.19	0.99989486	2018-02-16_1515_left/003431
915	1588	964	1628	5.19	0.99999046	2018-02-16_1515_left/003406
768	245	882	353	2.1	0.9999012	2018-02-16_1515_left/003406
884	270	948	333	4.1	0.99306	2018-02-16_1515_left/003406
830	2019	908	2100	5.19	0.99999976	2018-02-16_1515_left/002073
798	474	860	513	5.19	0.99999547	2018-02-16_1515_left/002073
879	921	930	971	5.19	0.9999728	2018-02-16_1515_left/002073
934	1405	966	1436	5.19	0.9995828	2018-02-16_1515_left/002073
892	532	933	553	5.19	0.9995493	2018-02-16_1515_left/002073
943	1570	972	1600	5.19	0.9985505	2018-02-16_1515_left/001871
803	483	875	542	4.2	0.9846016	2018-02-16_1515_left/003670
974	1225	1004	1261	5.19	0.9950098	2018-02-16_1515_left/001610
935	1585	971	1620	5.19	0.9997788	2018-02-16_1515_left/001879
951	1957	983	1982	5.19	0.9999099	2018-02-16_1515_left/003643
954	1124	1018	1183	5.19	0.99999547	2018-02-16_1515_left/002224
898	525	983	573	5.19	0.9999858	2018-02-16_1515_left/002224
793	1125	862	1199	2.4	0.98783714	2018-02-16_1515_left/002224
930	1224	989	1274	5.19	0.9999918	2018-02-16_1515_left/002200
892	745	956	786	5.19	0.99998355	2018-02-16_1515_left/002200
797	1230	853	1287	2.4	0.9772241	2018-02-16_1515_left/002200
901	1431	931	1453	2.1	0.9874063	2018-02-16_1515_left/002356
801	1684	868	1740	2.4	0.99995327	2018-02-16_1515_left/001931
926	1689	973	1735	5.19	0.9998765	2018-02-16_1515_left/001931
904	1606	929	1635	5.19	0.9996264	2018-02-16_1515_left/001931
687	1401	829	1545	2.1	0.9846772	2018-02-16_1515_left/003116
791	430	853	472	5.19	0.9999982	2018-02-16_1515_left/002079
878	901	933	954	5.19	0.9999981	2018-02-16_1515_left/002079
825	2058	910	2139	5.19	0.999998	2018-02-16_1515_left/002079
939	1403	972	1432	5.19	0.9999806999999998	2018-02-16_1515_left/002079
892	506	934	528	5.19	0.9998704	2018-02-16_1515_left/002079
878	427	940	471	3.1	0.97959983	2018-02-16_1515_left/002079
937	982	977	1012	5.19	0.999936	2018-02-16_1515_left/003381
933	1525	983	1564	5.19	0.9986318	2018-02-16_1515_left/001136
908	1462	971	1512	2.1	0.9936294	2018-02-16_1515_left/002446
783	671	866	747	5.19	0.9999988	2018-02-16_1515_left/002139
813	168	873	208	5.19	0.9999819	2018-02-16_1515_left/002139
898	1373	935	1409	5.19	0.9999734	2018-02-16_1515_left/002139
883	1035	918	1065	5.19	0.99882203	2018-02-16_1515_left/002139
796	1369	839	1417	2.4	0.99689734	2018-02-16_1515_left/002139
944	1272	999	1320	5.19	0.9999994	2018-02-16_1515_left/002188
727	134	861	259	5.19	0.9999894	2018-02-16_1515_left/002188
867	1549	937	1614	2.1	0.99972504	2018-02-16_1515_left/002476
965	719	1002	762	5.19	0.9994369	2018-02-16_1515_left/000996
890	1808	939	1854	2.4	0.9902929	2018-02-16_1515_left/002808
937	1036	1014	1107	5.19	0.99999416	2018-02-16_1515_left/002237
877	309	967	373	5.19	0.99995995	2018-02-16_1515_left/002237
763	1049	839	1121	2.4	0.98930573	2018-02-16_1515_left/002237
815	436	888	496	4.2	0.9927186	2018-02-16_1515_left/003665
847	1603	933	1687	2.1	0.99976915	2018-02-16_1515_left/002486
937	1591	984	1636	5.19	0.9993554	2018-02-16_1515_left/002679
972	327	1000	360	5.19	0.99965286	2018-02-16_1515_left/003564
797	476	870	542	4.2	0.99208504	2018-02-16_1515_left/003033
