ytl	xtl	ybr	xbr	class	score	frame
948	1560	992	1607	5.19	0.9941935	2018-02-16_1515_left/002671
800	194	865	237	5.19	0.9999914	2018-02-16_1515_left/002134
876	1371	918	1408	5.19	0.9999838	2018-02-16_1515_left/002134
771	692	852	763	5.19	0.9999722	2018-02-16_1515_left/002134
861	1039	901	1069	5.19	0.99936265	2018-02-16_1515_left/002134
772	1373	827	1419	2.4	0.99360025	2018-02-16_1515_left/002134
821	741	882	789	4.2	0.9978788	2018-02-16_1515_left/003010
899	1060	933	1096	5.19	0.9999945	2018-02-16_1515_left/002020
875	1787	924	1835	5.19	0.99999356	2018-02-16_1515_left/002020
852	766	888	790	5.19	0.9999007	2018-02-16_1515_left/002020
931	1427	956	1446	5.19	0.99320626	2018-02-16_1515_left/002020
889	1032	928	1070	5.19	0.99999833	2018-02-16_1515_left/002033
838	710	883	738	5.19	0.9999976	2018-02-16_1515_left/002033
857	1837	914	1892	5.19	0.9999937	2018-02-16_1515_left/002033
926	1426	952	1449	5.19	0.9987544	2018-02-16_1515_left/002033
891	1426	918	1453	5.19	0.98367184	2018-02-16_1515_left/002033
950	1279	1001	1321	5.19	0.99999905	2018-02-16_1515_left/002187
731	154	863	279	5.19	0.9999963	2018-02-16_1515_left/002187
916	837	962	873	5.19	0.999995	2018-02-16_1515_left/002187
819	1277	876	1341	2.4	0.99794394	2018-02-16_1515_left/002187
889	1480	945	1533	2.1	0.9994698	2018-02-16_1515_left/002455
957	708	999	749	5.19	0.9996662	2018-02-16_1515_left/001001
958	1364	1004	1409	5.19	0.999838	2018-02-16_1515_left/001129
958	1946	1007	1984	2.1	0.9985139	2018-02-16_1515_left/002796
886	1728	938	1775	2.4	0.99806553	2018-02-16_1515_left/002796
976	1068	1014	1103	5.19	0.99999464	2018-02-16_1515_left/001105
922	1627	958	1666	5.19	0.9982918	2018-02-16_1515_left/001898
884	1024	925	1064	5.19	0.9999969	2018-02-16_1515_left/002038
848	1858	910	1911	5.19	0.9999839	2018-02-16_1515_left/002038
830	689	878	718	5.19	0.9999813	2018-02-16_1515_left/002038
921	1425	946	1450	5.19	0.99090016	2018-02-16_1515_left/002038
886	1427	912	1453	5.19	0.97705346	2018-02-16_1515_left/002038
892	271	926	297	5.19	0.9999722	2018-02-16_1515_left/001957
901	1798	966	1865	5.19	0.99996924	2018-02-16_1515_left/001957
888	1646	919	1678	5.19	0.99995625	2018-02-16_1515_left/001957
749	1796	819	1870	2.4	0.99978596	2018-02-16_1515_left/001957
891	1156	918	1180	5.19	0.9983559	2018-02-16_1515_left/001957
905	1435	944	1466	2.1	0.9996488	2018-02-16_1515_left/002391
820	1647	924	1737	2.1	0.9990081	2018-02-16_1515_left/002492
934	1432	962	1461	5.19	0.993089	2018-02-16_1515_left/001772
950	1927	980	1955	5.19	0.99955696	2018-02-16_1515_left/003642
884	9	1076	52	8.22	0.9907539	2018-02-16_1515_left/003642
868	986	914	1028	5.19	0.99999917	2018-02-16_1515_left/002053
805	610	856	641	5.19	0.9999889	2018-02-16_1515_left/002053
825	1915	893	1981	5.19	0.9999609	2018-02-16_1515_left/002053
912	1419	939	1444	5.19	0.99822444	2018-02-16_1515_left/002053
875	1415	912	1445	3.24	0.98070437	2018-02-16_1515_left/002053
945	1544	991	1593	5.19	0.9986778	2018-02-16_1515_left/002666
957	1151	989	1188	5.19	0.9844396	2018-02-16_1515_left/001624
773	687	854	758	5.19	0.9999982	2018-02-16_1515_left/002136
882	1372	921	1408	5.19	0.9999795	2018-02-16_1515_left/002136
801	184	861	221	5.19	0.9999472	2018-02-16_1515_left/002136
864	1039	910	1069	5.19	0.9965509	2018-02-16_1515_left/002136
915	1455	971	1501	2.1	0.99757963	2018-02-16_1515_left/002441
853	841	917	898	5.19	0.9999987	2018-02-16_1515_left/002098
785	2192	887	2298	5.19	0.9999969	2018-02-16_1515_left/002098
751	275	824	329	5.19	0.99999595	2018-02-16_1515_left/002098
873	408	919	438	5.19	0.9999896	2018-02-16_1515_left/002098
925	1392	961	1424	5.19	0.99982005	2018-02-16_1515_left/002098
937	1586	985	1635	5.19	0.9997595	2018-02-16_1515_left/002678
919	1555	950	1588	5.19	0.99864906	2018-02-16_1515_left/001858
943	871	983	902	5.19	0.9993063	2018-02-16_1515_left/003376
828	2118	906	2202	2.4	0.9997968	2018-02-16_1515_left/002846
950	1065	1026	1130	5.19	0.9999968	2018-02-16_1515_left/002233
889	382	983	436	5.19	0.99998426	2018-02-16_1515_left/002233
863	1070	937	1131	4.2	0.976046	2018-02-16_1515_left/002233
782	405	853	452	5.19	0.99999607	2018-02-16_1515_left/002082
873	893	927	945	5.19	0.99999416	2018-02-16_1515_left/002082
819	2074	900	2165	5.19	0.9999486	2018-02-16_1515_left/002082
892	490	926	513	5.19	0.99939656	2018-02-16_1515_left/002082
936	1401	967	1431	5.19	0.99771214	2018-02-16_1515_left/002082
976	1053	1014	1090	5.19	0.99998343	2018-02-16_1515_left/001104
963	1969	1016	2007	2.1	0.9997209	2018-02-16_1515_left/002801
701	1096	814	1182	4.2	0.9958929	2018-02-16_1515_left/003080
896	434	961	492	5.19	0.99810815	2018-02-16_1515_left/001048
1048	951	1072	972	5.19	0.97784173	2018-02-16_1515_left/001048
798	495	932	609	5.19	0.999726	2018-02-16_1515_left/002758
983	1729	1019	1758	2.1	0.9996829	2018-02-16_1515_left/002758
941	1204	1002	1253	5.19	0.99999833	2018-02-16_1515_left/002206
906	694	966	742	5.19	0.99997365	2018-02-16_1515_left/002206
800	1201	861	1269	2.4	0.99874735	2018-02-16_1515_left/002206
810	512	926	632	5.19	0.99997604	2018-02-16_1515_left/002756
977	1719	1014	1748	2.1	0.9995407	2018-02-16_1515_left/002756
927	1532	968	1574	2.4	0.989783	2018-02-16_1515_left/002756
888	1844	961	1910	5.19	0.9999114	2018-02-16_1515_left/001964
721	1844	804	1922	2.4	0.9996692	2018-02-16_1515_left/001964
889	225	922	256	5.19	0.99959725	2018-02-16_1515_left/001964
879	1661	914	1694	5.19	0.99865437	2018-02-16_1515_left/001964
910	836	970	893	5.19	0.99987507	2018-02-16_1515_left/002717
872	1800	953	1873	5.19	0.9998442	2018-02-16_1515_left/002717
828	832	897	895	4.2	0.99209094	2018-02-16_1515_left/002717
950	236	986	274	5.19	0.99088556	2018-02-16_1515_left/003348
727	762	850	883	2.1	0.9999379	2018-02-16_1515_left/003435
858	787	940	862	4.1	0.9912651	2018-02-16_1515_left/003435
925	102	1006	166	2.1	0.978724	2018-02-16_1515_left/003435
817	1636	869	1686	2.4	0.99972874	2018-02-16_1515_left/001914
920	1640	953	1680	5.19	0.99854904	2018-02-16_1515_left/001914
895	1589	919	1617	5.19	0.9925493	2018-02-16_1515_left/001914
983	1784	1032	1817	2.1	0.9990884	2018-02-16_1515_left/002771
728	234	929	364	5.19	0.99406683	2018-02-16_1515_left/002771
959	2213	990	2241	5.19	0.99937904	2018-02-16_1515_left/003652
894	215	1054	259	8.22	0.99813485	2018-02-16_1515_left/003652
987	910	1020	937	5.19	0.9998723	2018-02-16_1515_left/001080
742	761	884	867	2.1	0.99116737	2018-02-16_1515_left/003090
875	795	970	858	4.1	0.9775884	2018-02-16_1515_left/003090
833	609	922	689	5.19	0.999992	2018-02-16_1515_left/002151
865	79	936	125	5.19	0.99999094	2018-02-16_1515_left/002151
962	1368	1001	1410	5.19	0.999984	2018-02-16_1515_left/002151
854	1370	901	1420	2.4	0.9896164	2018-02-16_1515_left/002151
940	1013	984	1046	5.19	0.9793076	2018-02-16_1515_left/002151
788	2271	884	2370	2.4	0.99510765	2018-02-16_1515_left/002859
988	1792	1030	1821	2.1	0.9999399	2018-02-16_1515_left/002772
727	181	914	333	5.19	0.98701084	2018-02-16_1515_left/002772
878	1774	927	1820	5.19	0.9999938	2018-02-16_1515_left/002016
899	1066	935	1102	5.19	0.9999708	2018-02-16_1515_left/002016
858	779	892	804	5.19	0.9997471	2018-02-16_1515_left/002016
952	1357	984	1386	5.19	0.9930472	2018-02-16_1515_left/003600
855	1879	953	1967	5.19	0.99998915	2018-02-16_1515_left/002725
903	787	972	857	5.19	0.99998355	2018-02-16_1515_left/002725
812	791	892	860	4.2	0.9919729	2018-02-16_1515_left/002725
996	1617	1026	1640	2.1	0.98838824	2018-02-16_1515_left/002725
748	852	859	962	2.1	0.9990815	2018-02-16_1515_left/003094
738	676	861	791	2.1	0.9999615	2018-02-16_1515_left/003430
902	2252	959	2305	5.19	0.9997985	2018-02-16_1515_left/003430
864	696	945	772	4.1	0.99640685	2018-02-16_1515_left/003430
870	866	928	922	5.19	0.9999938	2018-02-16_1515_left/002090
811	2132	897	2226	5.19	0.99999225	2018-02-16_1515_left/002090
775	339	852	391	5.19	0.9999901	2018-02-16_1515_left/002090
938	1398	970	1428	5.19	0.99998677	2018-02-16_1515_left/002090
891	447	931	472	5.19	0.9998741	2018-02-16_1515_left/002090
847	974	905	1024	4.2	0.99771166	2018-02-16_1515_left/002995
656	0	757	55	5.19	0.9999963	2018-02-16_1515_left/002126
825	244	888	282	5.19	0.99999285	2018-02-16_1515_left/002126
893	1375	927	1408	5.19	0.99998856	2018-02-16_1515_left/002126
803	726	872	795	5.19	0.9999783	2018-02-16_1515_left/002126
882	1048	914	1080	5.19	0.9989716	2018-02-16_1515_left/002126
799	1376	838	1415	2.4	0.98178226	2018-02-16_1515_left/002126
917	1545	949	1569	5.19	0.99670166	2018-02-16_1515_left/001843
882	1538	915	1568	2.4	0.9885035	2018-02-16_1515_left/001843
925	1438	970	1471	2.1	0.9959448	2018-02-16_1515_left/002412
974	1887	1015	1920	2.1	0.99884135	2018-02-16_1515_left/002787
868	946	919	992	5.19	0.9999995	2018-02-16_1515_left/002066
799	521	850	561	5.19	0.9999938	2018-02-16_1515_left/002066
823	1984	896	2058	5.19	0.9999869	2018-02-16_1515_left/002066
884	564	923	590	5.19	0.99547946	2018-02-16_1515_left/002066
925	1410	950	1436	5.19	0.98838985	2018-02-16_1515_left/002066
985	1198	1028	1238	5.19	0.9999964	2018-02-16_1515_left/001117
815	1643	867	1692	2.4	0.9998091	2018-02-16_1515_left/001916
893	1591	920	1619	5.19	0.9866867	2018-02-16_1515_left/001916
884	1652	914	1682	5.19	0.9999727	2018-02-16_1515_left/001959
892	259	923	287	5.19	0.9999528	2018-02-16_1515_left/001959
894	1805	967	1879	5.19	0.9999442	2018-02-16_1515_left/001959
739	1810	809	1884	2.4	0.9989882	2018-02-16_1515_left/001959
752	291	833	343	5.19	0.99999857	2018-02-16_1515_left/002096
856	845	921	907	5.19	0.99999845	2018-02-16_1515_left/002096
793	2172	889	2275	5.19	0.99998677	2018-02-16_1515_left/002096
928	1392	964	1425	5.19	0.9998523	2018-02-16_1515_left/002096
878	417	922	447	5.19	0.9998079	2018-02-16_1515_left/002096
921	1434	972	1471	2.1	0.99605465	2018-02-16_1515_left/002413
938	1095	1020	1171	2.1	0.9996768	2018-02-16_1515_left/003481
1018	1779	1044	1812	5.19	0.9990163	2018-02-16_1515_left/003481
557	1982	757	2157	2.1	0.9913687	2018-02-16_1515_left/003481
961	1996	1021	2040	2.1	0.9969061	2018-02-16_1515_left/002805
887	1785	940	1830	2.4	0.99689686	2018-02-16_1515_left/002805
869	1810	923	1867	5.19	0.9999994	2018-02-16_1515_left/002027
846	741	886	767	5.19	0.9999988	2018-02-16_1515_left/002027
897	1048	934	1086	5.19	0.9999987	2018-02-16_1515_left/002027
934	1427	958	1449	5.19	0.99788815	2018-02-16_1515_left/002027
951	1117	1023	1174	5.19	0.9999987	2018-02-16_1515_left/002225
898	510	983	558	5.19	0.99996865	2018-02-16_1515_left/002225
790	1118	860	1192	2.4	0.99345666	2018-02-16_1515_left/002225
810	1648	867	1702	2.4	0.9996896	2018-02-16_1515_left/001920
897	1598	923	1622	5.19	0.9994136999999998	2018-02-16_1515_left/001920
919	1659	959	1700	5.19	0.99935156	2018-02-16_1515_left/001920
749	209	870	330	5.19	0.999997	2018-02-16_1515_left/002184
922	855	982	894	5.19	0.9999862	2018-02-16_1515_left/002184
955	1285	1007	1333	5.19	0.99996305	2018-02-16_1515_left/002184
917	1459	973	1508	2.1	0.9967366	2018-02-16_1515_left/002442
903	1429	945	1463	2.1	0.9969421	2018-02-16_1515_left/002395
842	2083	907	2156	2.4	0.99951684	2018-02-16_1515_left/002843
743	662	844	732	4.2	0.9974148000000002	2018-02-16_1515_left/003059
877	1752	923	1800	5.19	0.99999964	2018-02-16_1515_left/002009
897	1079	930	1111	5.19	0.9999968	2018-02-16_1515_left/002009
958	719	985	752	5.19	0.9838605	2018-02-16_1515_left/003579
806	1666	863	1723	2.4	0.99961627	2018-02-16_1515_left/001926
918	1672	960	1720	5.19	0.9994425	2018-02-16_1515_left/001926
901	436	924	458	5.19	0.99491936	2018-02-16_1515_left/001926
939	896	981	924	5.19	0.99983954	2018-02-16_1515_left/003377
924	1294	964	1333	5.19	0.999933	2018-02-16_1515_left/003394
781	22	889	116	2.1	0.9985536	2018-02-16_1515_left/003394
854	403	1088	446	8.22	0.9846614	2018-02-16_1515_left/003394
928	1622	962	1658	5.19	0.9985771	2018-02-16_1515_left/001896
863	1722	907	1766	5.19	0.9999919	2018-02-16_1515_left/001996
881	1105	910	1137	5.19	0.9998783	2018-02-16_1515_left/001996
841	857	873	878	5.19	0.999785	2018-02-16_1515_left/001996
802	728	874	800	5.19	0.9999982	2018-02-16_1515_left/002125
826	249	890	285	5.19	0.999998	2018-02-16_1515_left/002125
665	0	763	67	5.19	0.99999595	2018-02-16_1515_left/002125
893	1375	927	1407	5.19	0.99997807	2018-02-16_1515_left/002125
882	1052	919	1083	5.19	0.9980223	2018-02-16_1515_left/002125
798	1376	839	1414	2.4	0.98964393	2018-02-16_1515_left/002125
918	1431	961	1463	2.1	0.9987606	2018-02-16_1515_left/002405
875	1900	933	1959	2.4	0.9984333	2018-02-16_1515_left/002821
937	1252	990	1299	5.19	0.9999963	2018-02-16_1515_left/002193
691	29	835	157	5.19	0.99998415	2018-02-16_1515_left/002193
900	795	961	831	5.19	0.99971896	2018-02-16_1515_left/002193
865	1340	916	1384	4.2	0.9992118	2018-02-16_1515_left/002979
906	1636	965	1687	5.19	0.9999893	2018-02-16_1515_left/002691
864	1726	909	1770	5.19	0.9999956	2018-02-16_1515_left/001999
842	845	879	866	5.19	0.9999938	2018-02-16_1515_left/001999
880	1097	911	1130	5.19	0.9985851	2018-02-16_1515_left/001999
838	2224	952	2344	5.19	0.9968843	2018-02-16_1515_left/001999
905	92	943	125	5.19	0.99999833	2018-02-16_1515_left/001981
886	1687	926	1726	5.19	0.99999297	2018-02-16_1515_left/001981
900	1125	925	1152	5.19	0.9997923	2018-02-16_1515_left/001981
880	1982	973	2069	5.19	0.9993113	2018-02-16_1515_left/001981
676	1984	762	2075	2.4	0.9894475	2018-02-16_1515_left/001981
865	899	890	920	5.19	0.9861438	2018-02-16_1515_left/001981
945	1373	983	1412	5.19	0.99999726	2018-02-16_1515_left/002148
819	629	906	707	5.19	0.9999902	2018-02-16_1515_left/002148
856	101	918	148	5.19	0.9999498	2018-02-16_1515_left/002148
925	1018	960	1052	5.19	0.9994159	2018-02-16_1515_left/002148
700	1042	839	1172	2.1	0.99980384	2018-02-16_1515_left/003449
936	378	1013	448	2.1	0.999711	2018-02-16_1515_left/003449
767	1753	892	1878	2.1	0.9997366	2018-02-16_1515_left/002503
855	1014	906	1060	4.2	0.9955331	2018-02-16_1515_left/002993
923	1443	971	1487	2.1	0.99239784	2018-02-16_1515_left/002432
873	345	946	413	5.19	0.99842167	2018-02-16_1515_left/001054
1044	922	1069	943	5.19	0.9842291	2018-02-16_1515_left/001054
913	1637	963	1677	5.19	0.9999851	2018-02-16_1515_left/003408
777	283	875	385	2.1	0.99998355	2018-02-16_1515_left/003408
885	305	952	373	4.1	0.99635303	2018-02-16_1515_left/003408
771	668	857	732	4.2	0.9805226	2018-02-16_1515_left/003408
872	1708	914	1748	5.19	0.9999857	2018-02-16_1515_left/001990
896	15	933	49	5.19	0.99996436	2018-02-16_1515_left/001990
887	1112	918	1141	5.19	0.9997831	2018-02-16_1515_left/001990
849	880	883	899	5.19	0.99905497	2018-02-16_1515_left/001990
885	848	911	860	5.19	0.9988562	2018-02-16_1515_left/001990
866	2094	959	2187	5.19	0.996657	2018-02-16_1515_left/001990
831	131	895	175	5.19	0.99999666	2018-02-16_1515_left/002144
800	650	888	724	5.19	0.9999931	2018-02-16_1515_left/002144
921	1371	959	1408	5.19	0.9999739	2018-02-16_1515_left/002144
892	1036	932	1074	5.19	0.9999994	2018-02-16_1515_left/002031
860	1826	919	1884	5.19	0.9999994	2018-02-16_1515_left/002031
842	718	889	746	5.19	0.999995	2018-02-16_1515_left/002031
931	1434	979	1473	2.1	0.99583864	2018-02-16_1515_left/002421
975	1316	1000	1346	5.19	0.9949582	2018-02-16_1515_left/001596
863	797	963	880	5.19	0.99999654	2018-02-16_1515_left/002259
733	804	839	891	4.2	0.986629	2018-02-16_1515_left/002259
781	677	858	751	5.19	0.9999989	2018-02-16_1515_left/002138
891	1374	930	1408	5.19	0.9999856	2018-02-16_1515_left/002138
807	174	869	213	5.19	0.9999721	2018-02-16_1515_left/002138
919	1656	960	1701	5.19	0.999961	2018-02-16_1515_left/001921
895	1598	921	1626	5.19	0.9964233	2018-02-16_1515_left/001921
818	1657	859	1706	2.4	0.9901642	2018-02-16_1515_left/001921
797	2227	893	2321	2.4	0.9996697	2018-02-16_1515_left/002856
927	1230	967	1265	5.19	0.99998784	2018-02-16_1515_left/003392
704	1188	851	1297	2.1	0.9990946	2018-02-16_1515_left/003107
859	1214	969	1282	4.1	0.9775929	2018-02-16_1515_left/003107
799	482	871	543	4.2	0.99248475	2018-02-16_1515_left/003032
956	2152	989	2183	5.19	0.9928906	2018-02-16_1515_left/003650
889	172	1078	221	8.22	0.99124444	2018-02-16_1515_left/003650
884	1815	935	1867	2.4	0.98545605	2018-02-16_1515_left/002810
948	710	1023	776	2.1	0.9999889	2018-02-16_1515_left/003464
657	1419	813	1574	2.1	0.9998746	2018-02-16_1515_left/003464
1005	2353	1036	2387	5.19	0.99941933	2018-02-16_1515_left/003502
914	1585	1011	1677	2.1	0.9994122	2018-02-16_1515_left/003502
952	1278	1003	1323	5.19	0.9999993	2018-02-16_1515_left/002186
919	843	981	880	5.19	0.99998	2018-02-16_1515_left/002186
734	175	872	293	5.19	0.99997735	2018-02-16_1515_left/002186
821	1283	881	1336	2.4	0.9854372	2018-02-16_1515_left/002186
953	1553	984	1588	5.19	0.9989065	2018-02-16_1515_left/001862
980	1709	1020	1740	2.1	0.9999801	2018-02-16_1515_left/002754
819	562	941	666	5.19	0.9999727	2018-02-16_1515_left/002754
987	916	1024	947	5.19	0.99996316	2018-02-16_1515_left/001083
832	1907	900	1972	5.19	0.9999988	2018-02-16_1515_left/002051
814	617	866	652	5.19	0.99999297	2018-02-16_1515_left/002051
875	991	919	1033	5.19	0.9999839	2018-02-16_1515_left/002051
916	1417	944	1446	5.19	0.99194825	2018-02-16_1515_left/002051
840	1417	879	1451	2.4	0.98808426	2018-02-16_1515_left/002051
941	2311	997	2369	5.19	0.99480057	2018-02-16_1515_left/001156
753	553	869	666	2.1	0.99991786	2018-02-16_1515_left/003423
912	2048	961	2095	5.19	0.9998336	2018-02-16_1515_left/003423
878	577	951	647	4.1	0.9964737	2018-02-16_1515_left/003423
785	1712	908	1819	2.1	0.99798155	2018-02-16_1515_left/002499
1040	913	1068	940	5.19	0.99935895	2018-02-16_1515_left/001055
870	1933	926	1998	2.4	0.99671245	2018-02-16_1515_left/002826
927	1443	975	1485	2.1	0.9993261	2018-02-16_1515_left/002431
929	1599	979	1652	5.19	0.9996952	2018-02-16_1515_left/002682
675	1925	854	2074	2.1	0.9755103	2018-02-16_1515_left/002514
813	1663	863	1710	2.4	0.9997632	2018-02-16_1515_left/001923
919	1663	961	1707	5.19	0.99945337	2018-02-16_1515_left/001923
944	862	1028	933	2.1	0.99976426	2018-02-16_1515_left/003471
611	1617	795	1787	2.1	0.9994148000000002	2018-02-16_1515_left/003471
835	553	960	668	5.19	0.9999957	2018-02-16_1515_left/002272
742	770	844	856	4.2	0.9932613	2018-02-16_1515_left/003067
752	621	857	737	2.1	0.99997854	2018-02-16_1515_left/003427
906	2162	963	2212	5.19	0.99961	2018-02-16_1515_left/003427
873	652	953	718	4.1	0.99232775	2018-02-16_1515_left/003427
739	1040	841	1115	4.2	0.9805447	2018-02-16_1515_left/003427
725	855	827	938	4.2	0.9956838	2018-02-16_1515_left/003071
952	1173	1017	1229	5.19	0.999998	2018-02-16_1515_left/002216
912	623	983	670	5.19	0.9999784	2018-02-16_1515_left/002216
803	1177	866	1247	2.4	0.9906014	2018-02-16_1515_left/002216
901	308	929	332	5.19	0.9999304	2018-02-16_1515_left/001951
905	1771	965	1833	5.19	0.99940753	2018-02-16_1515_left/001951
764	1768	830	1833	2.4	0.99914646	2018-02-16_1515_left/001951
892	1164	916	1186	5.19	0.9988335	2018-02-16_1515_left/001951
889	1638	918	1672	5.19	0.9987509	2018-02-16_1515_left/001951
930	1158	969	1195	5.19	0.99999225	2018-02-16_1515_left/003389
921	976	1001	1047	5.19	0.99999785	2018-02-16_1515_left/002244
839	151	958	225	5.19	0.99998665	2018-02-16_1515_left/002244
818	979	905	1050	4.2	0.9755359	2018-02-16_1515_left/002244
756	628	841	702	4.2	0.9977291	2018-02-16_1515_left/003056
972	1272	1014	1308	5.19	0.99999285	2018-02-16_1515_left/001123
872	882	928	938	5.19	0.9999976	2018-02-16_1515_left/002085
782	386	855	433	5.19	0.9999968	2018-02-16_1515_left/002085
811	2093	901	2180	5.19	0.9999863	2018-02-16_1515_left/002085
935	1399	969	1430	5.19	0.99976546	2018-02-16_1515_left/002085
890	475	929	502	5.19	0.99813545	2018-02-16_1515_left/002085
873	1750	916	1795	5.19	0.99999905	2018-02-16_1515_left/002008
892	1078	926	1112	5.19	0.9999975	2018-02-16_1515_left/002008
854	808	888	834	5.19	0.9948461	2018-02-16_1515_left/002008
905	1427	947	1464	2.1	0.9958513	2018-02-16_1515_left/002397
880	1693	919	1732	5.19	0.99998236	2018-02-16_1515_left/001983
892	1119	921	1151	5.19	0.99995315	2018-02-16_1515_left/001983
900	75	938	109	5.19	0.99995005	2018-02-16_1515_left/001983
873	2002	965	2094	5.19	0.999213	2018-02-16_1515_left/001983
698	2024	754	2084	2.4	0.99296206	2018-02-16_1515_left/001983
987	1091	1025	1120	5.19	0.99967015	2018-02-16_1515_left/001107
866	975	911	1019	5.19	0.9999902	2018-02-16_1515_left/002056
823	1933	894	1999	5.19	0.9999702	2018-02-16_1515_left/002056
799	591	853	624	5.19	0.99995613	2018-02-16_1515_left/002056
907	1414	940	1445	5.19	0.9996774	2018-02-16_1515_left/002056
829	666	874	697	5.19	0.99999845	2018-02-16_1515_left/002042
845	1871	908	1932	5.19	0.99999654	2018-02-16_1515_left/002042
882	1012	928	1055	5.19	0.9999368	2018-02-16_1515_left/002042
921	1425	947	1450	5.19	0.997253	2018-02-16_1515_left/002042
724	973	819	1052	4.2	0.996581	2018-02-16_1515_left/003075
685	1323	834	1453	2.1	0.9983525	2018-02-16_1515_left/003113
850	1365	959	1446	4.1	0.97942346	2018-02-16_1515_left/003113
865	951	915	994	5.19	0.99999905	2018-02-16_1515_left/002064
820	1974	893	2044	5.19	0.99998665	2018-02-16_1515_left/002064
795	534	854	571	5.19	0.99998164	2018-02-16_1515_left/002064
917	1410	947	1440	5.19	0.9955621	2018-02-16_1515_left/002064
873	1745	917	1791	5.19	0.99999535	2018-02-16_1515_left/002006
849	816	887	840	5.19	0.99999416	2018-02-16_1515_left/002006
892	1081	925	1117	5.19	0.99999154	2018-02-16_1515_left/002006
989	833	1022	862	5.19	0.9998386	2018-02-16_1515_left/000983
738	819	836	894	4.2	0.9940503	2018-02-16_1515_left/003069
869	1809	952	1885	5.19	0.9999223	2018-02-16_1515_left/002718
912	828	970	890	5.19	0.9999219	2018-02-16_1515_left/002718
811	487	948	607	5.19	0.99998784	2018-02-16_1515_left/002275
623	494	777	594	4.2	0.97705996	2018-02-16_1515_left/002275
664	1469	792	1562	4.2	0.99278414	2018-02-16_1515_left/003093
913	1294	1014	1376	2.1	0.99984324	2018-02-16_1515_left/003490
881	1764	928	1811	5.19	0.99999726	2018-02-16_1515_left/002013
900	1072	934	1105	5.19	0.9999938	2018-02-16_1515_left/002013
859	791	897	818	5.19	0.9999839	2018-02-16_1515_left/002013
901	1425	927	1448	5.19	0.99101746	2018-02-16_1515_left/002013
931	1427	957	1446	5.19	0.99002695	2018-02-16_1515_left/002013
867	1722	910	1765	5.19	0.99999917	2018-02-16_1515_left/001997
883	1099	917	1131	5.19	0.99924386	2018-02-16_1515_left/001997
839	851	880	874	5.19	0.9986047	2018-02-16_1515_left/001997
847	2201	959	2305	5.19	0.9837182	2018-02-16_1515_left/001997
906	1428	930	1449	5.19	0.9816943	2018-02-16_1515_left/001997
878	1430	903	1452	5.19	0.97526735	2018-02-16_1515_left/001997
845	621	951	719	5.19	0.9999695	2018-02-16_1515_left/002748
944	594	1000	648	5.19	0.99885356	2018-02-16_1515_left/001031
923	1437	972	1474	2.1	0.9989458	2018-02-16_1515_left/002414
937	1075	970	1104	5.19	0.9996544	2018-02-16_1515_left/003385
956	771	985	803	5.19	0.9977538	2018-02-16_1515_left/003581
943	1552	975	1584	5.19	0.9826209	2018-02-16_1515_left/001853
875	1429	905	1451	2.1	0.9778683	2018-02-16_1515_left/002338
933	521	1019	597	2.1	0.9999806999999998	2018-02-16_1515_left/003455
683	1193	825	1349	2.1	0.9997625	2018-02-16_1515_left/003455
952	1374	979	1396	5.19	0.99587727	2018-02-16_1515_left/003621
706	147	797	212	5.19	0.99999845	2018-02-16_1515_left/002112
748	2304	856	2426	5.19	0.9999937	2018-02-16_1515_left/002112
852	334	899	365	5.19	0.99998665	2018-02-16_1515_left/002112
911	1384	945	1417	5.19	0.9999747	2018-02-16_1515_left/002112
829	786	891	850	5.19	0.99996054	2018-02-16_1515_left/002112
818	147	904	205	3.1	0.97600603	2018-02-16_1515_left/002112
909	1429	952	1463	2.1	0.99878997	2018-02-16_1515_left/002400
868	1741	914	1787	5.19	0.9999957	2018-02-16_1515_left/002004
888	1088	918	1118	5.19	0.99998343	2018-02-16_1515_left/002004
844	823	876	847	5.19	0.99960047	2018-02-16_1515_left/002004
887	1430	913	1450	5.19	0.9880584	2018-02-16_1515_left/002004
798	659	875	733	5.19	0.9999962	2018-02-16_1515_left/002142
821	147	888	188	5.19	0.99998903	2018-02-16_1515_left/002142
910	1373	951	1410	5.19	0.99994326	2018-02-16_1515_left/002142
891	1032	931	1058	5.19	0.9999112	2018-02-16_1515_left/002142
899	925	990	996	5.19	0.99998486	2018-02-16_1515_left/002249
811	7	952	95	5.19	0.99998415	2018-02-16_1515_left/002249
867	1835	952	1918	5.19	0.99998367	2018-02-16_1515_left/002721
909	814	976	876	5.19	0.99997044	2018-02-16_1515_left/002721
997	1611	1030	1634	2.1	0.98442197	2018-02-16_1515_left/002721
935	1037	1023	1109	2.1	0.99994147	2018-02-16_1515_left/003479
1019	1718	1045	1743	5.19	0.9999323	2018-02-16_1515_left/003479
581	1894	772	2063	2.1	0.9816067	2018-02-16_1515_left/003479
940	1483	967	1512	5.19	0.9868239	2018-02-16_1515_left/001822
870	886	927	941	5.19	0.999998	2018-02-16_1515_left/002084
779	393	851	438	5.19	0.9999976	2018-02-16_1515_left/002084
814	2090	904	2177	5.19	0.9999962	2018-02-16_1515_left/002084
934	1399	969	1429	5.19	0.9999715	2018-02-16_1515_left/002084
890	479	927	505	5.19	0.9991725	2018-02-16_1515_left/002084
688	1295	802	1384	4.2	0.97902143	2018-02-16_1515_left/003087
